ASSET_ID,RELEASE_YEAR,MPAA_RATING,GENRE,IMDB_RATING,IMDB_RANKING,IMDB_VOTES,Oscar-Nomination,Oscar-Wins,Other - Nominations,Other - Wins,TOMATO_METER,TOMATO_RATING,TOMATO_REVIEWS,TOMATO_FRESH,TOMATO_ROTTEN,TOMATO_USER_METER,TOMATO_USER_RATINGS,TOMATO_USER_REVIEWS,TOMATO_IMAGE,BOX_OFFICE_EARNINGS
173264,1997,PG-13,"Action, Adventure, Sci-Fi",6.5,59,242797,1,0,20,4,52,5.6,67,35,32,51,3.2,648739,rotten,NULL
180798,1977,R,"Comedy, Drama, Romance",8,84,"13,597",2,0,3,12,100,9,26,26,0,90,4.1,7233,fresh,NULL
197162,1992,PG-13,"Comedy, Crime, Drama",7.1,N/A,"41,865",0,0,2,0,81,6.8,47,38,9,81,3.4,38975,certified,NULL
171685,2002,N/A,"Short, Documentary",4.8,N/A,84,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
197621,2010,N/A,"Drama, Thriller",6.2,N/A,662,0,0,13,0,N/A,N/A,N/A,N/A,N/A,55,3.2,67,N/A,NULL
175054,1958,APPROVED,"War, Drama",4.1,N/A,74,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
200910,2012,N/A,Drama,7.1,N/A,179,0,0,4,5,100,6.7,8,8,0,N/A,3.7,21,fresh,NULL
172336,1964,R,Drama,8.1,N/A,"11,187",0,0,1,3,92,8,12,11,1,89,4.1,6315,fresh,NULL
197922,1980,N/A,"Documentary, Music",8.5,N/A,74,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,3.5,13,N/A,NULL
180359,2001,N/A,"Comedy, Musical",6.8,33,"1,010",0,0,2,2,32,5,28,9,19,81,3.8,1524,rotten,NULL
186463,2008,N/A,"Comedy, Sci-Fi",4.7,N/A,194,0,0,0,0,N/A,N/A,N/A,N/A,N/A,38,3.2,214,N/A,NULL
171806,2002,PG-13,"Drama, Romance, Thriller",6.4,48,"8,539",0,0,4,1,32,4.7,88,28,60,63,3.4,7594,rotten,NULL
173926,1961,UNRATED,Drama,8.4,N/A,"65,599",1,0,1,4,97,8.8,36,35,1,96,4.4,41508,fresh,NULL
185259,1968,R,"Drama, Horror",8,N/A,128500,1,1,9,12,N/A,N/A,N/A,N/A,N/A,N/A,3.4,146,N/A,NULL
171859,1995,R,"Crime, Drama, Thriller",8.6,77,654897,2,2,10,34,88,7.8,68,60,8,96,4.2,430942,certified,NULL
196198,2006,R,Drama,7,N/A,"2,614",0,0,2,2,57,6.2,7,4,3,68,3.5,1279,rotten,NULL
173537,1992,R,"Drama, Fantasy, Horror",5.8,N/A,824,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
181627,2006,N/A,"Short, Drama",7.2,N/A,44,0,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173007,1966,APPROVED,Western,6.7,N/A,"1,888",0,0,1,0,N/A,N/A,N/A,N/A,N/A,59,3.5,389,N/A,NULL
174435,1966,NOT RATED,"Comedy, Drama, War",7.8,N/A,"7,731",1,1,4,3,100,7.8,15,15,0,87,4,4766,fresh,NULL
172765,2003,PG-13,"Comedy, Romance",5.4,N/A,"5,135",0,0,0,0,25,4.5,12,3,9,27,2.7,6944,rotten,NULL
201863,2008,R,"Horror, Thriller",6.9,N/A,"50,903",0,0,6,9,83,6.7,24,20,4,66,3.4,36361,fresh,NULL
172514,1975,PG,Horror,4.6,N/A,"2,056",0,0,1,1,20,3.9,10,2,8,37,2.8,2012,rotten,NULL
175023,1963,APPROVED,"Action, Adventure, Comedy",7.6,N/A,"27,027",1,1,9,3,75,6.8,32,24,8,83,3.7,21970,fresh,NULL
181142,1998,PG-13,"Action, Sci-Fi, Thriller",5.3,32,142812,0,0,11,8,16,4,74,12,62,28,2.5,301924,rotten,NULL
202147,2008,R,Drama,6.5,N/A,"3,396",0,0,1,1,57,6.2,7,4,3,66,3.2,24186,rotten,NULL
172599,1996,R,"Comedy, Drama, Romance",6.1,N/A,"13,270",0,0,2,0,61,5.8,51,31,20,41,2.9,13867,fresh,NULL
200214,1991,PG-13,Comedy,6.7,N/A,"36,903",1,1,6,7,90,7,30,27,3,64,3.1,160643,fresh,NULL
181383,1995,R,Drama,7.1,N/A,"7,382",0,0,6,9,85,7.4,52,44,8,76,3.7,6123,certified,NULL
174736,1968,PG,Comedy,7.6,N/A,"27,929",0,0,0,0,83,6.5,18,15,3,89,3.9,28231,fresh,NULL
172091,1971,PG,Western,5.7,N/A,"1,102",0,0,0,0,N/A,N/A,N/A,N/A,N/A,45,3.2,580,N/A,NULL
174203,1958,APPROVED,"War, Drama",5,N/A,57,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172123,1970,GP,"Biography, Crime, Drama",5,N/A,794,0,0,0,0,43,4.4,7,3,4,28,3,1129,rotten,NULL
174392,1979,NOT RATED,"Crime, Drama",7.9,N/A,"3,847",0,0,6,21,100,7.9,9,9,0,90,4,2402,fresh,NULL
187862,2007,N/A,"Short, Sci-Fi",7.2,N/A,13,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
171952,1941,APPROVED,"Comedy, Musical, Romance",7,N/A,680,0,0,0,0,N/A,N/A,N/A,N/A,N/A,73,3.7,348,N/A,NULL
174061,1986,R,"Action, Comedy, Horror",5.4,N/A,"21,407",0,0,3,0,17,3,12,2,10,51,2.9,44494,rotten,NULL
175006,1951,PASSED,"Adventure, War, Drama",6.6,N/A,739,0,0,0,0,N/A,N/A,N/A,N/A,N/A,56,3.2,933,N/A,NULL
173657,2002,R,"Crime, Drama",5.5,53,"9,446",0,0,0,0,42,5.5,52,22,30,31,2.8,6903,rotten,NULL
173668,2006,R,"Documentary, Biography",6.9,72,459,0,0,0,0,88,7.6,64,56,8,65,3.4,954,certified,NULL
182836,1987,N/A,"Documentary, Sport",6.8,N/A,100,0,0,1,1,N/A,N/A,N/A,N/A,N/A,67,3.4,16,N/A,NULL
173690,1965,APPROVED,"Action, Drama, Thriller",7,N/A,"2,167",0,0,0,0,N/A,N/A,N/A,N/A,N/A,71,3.5,870,N/A,NULL
171733,1997,R,Comedy,6.1,59,"31,969",0,0,3,0,70,6.2,53,37,16,65,2.8,194823,fresh,NULL
172044,1999,R,"Action, Horror, Thriller",4.8,19,"20,858",0,0,0,0,9,3.1,47,4,43,20,2.4,20017,rotten,NULL
192744,1943,APPROVED,"Comedy, Drama, Romance",5.5,N/A,"2,785",0,0,0,0,89,6.1,9,8,1,34,2.9,1503,fresh,NULL
185975,1982,R,"Documentary, Comedy",7.9,N/A,"11,095",0,0,0,0,N/A,N/A,N/A,N/A,N/A,92,3.9,15115,N/A,NULL
174231,1993,PG,"Comedy, Drama, Family",7.8,N/A,"52,354",0,0,1,1,57,6,44,25,19,89,3.6,260000,rotten,NULL
172700,2006,N/A,"Documentary, Short",7.1,N/A,7,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
203952,2013,R,Comedy,2.6,N/A,"2,780",0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
196243,1991,NC-17,"Drama, Horror, Sci-Fi",6.6,N/A,"2,217",0,0,6,4,76,6.8,21,16,5,68,3.5,1828,fresh,NULL
172457,1978,PG,Comedy,5.8,N/A,"1,398",0,0,0,0,22,4.4,9,2,7,54,3.4,599,rotten,NULL
198486,2009,N/A,"Comedy, Drama",6.9,N/A,734,0,0,11,6,N/A,N/A,N/A,N/A,N/A,60,3.3,183,N/A,NULL
181754,1995,R,"Action, Crime, Drama",8.3,76,387382,0,0,8,1,86,7.8,76,65,11,94,3.9,218953,certified,NULL
171669,1988,R,"Comedy, Horror",6.2,N/A,"7,389",0,0,4,2,56,4.7,9,5,4,46,3.1,4942,rotten,NULL
181012,2006,N/A,"Animation, Short",5.9,N/A,16,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
188366,1995,R,"Action, Crime, Thriller",6.3,N/A,"57,894",0,0,1,0,16,3.8,45,7,38,45,3,59965,rotten,NULL
188793,2008,N/A,"Animation, Short",7.1,N/A,"1,916",1,0,7,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
197616,2010,N/A,Drama,6.4,N/A,635,0,0,2,1,N/A,N/A,N/A,N/A,N/A,31,2.7,150,N/A,NULL
174955,1997,R,"Comedy, Drama",6.8,62,"6,887",0,0,1,0,64,6.3,22,14,8,67,3.3,5518,fresh,NULL
172023,1993,R,"Action, Crime, Mystery",5.8,N/A,"31,680",0,0,0,0,15,3.5,20,3,17,35,2.8,27083,rotten,NULL
171790,1988,PG,"Comedy, Drama, Fantasy",7.3,72,138612,2,0,11,12,97,7.9,71,69,2,81,3.5,400007,certified,NULL
173909,2000,R,"Drama, Romance, War",7.5,54,"58,994",2,0,17,6,55,5.6,76,42,34,85,3.8,29111,rotten,NULL
193552,2009,PG-13,Comedy,6.5,N/A,920,0,0,3,6,80,6.9,10,8,2,61,3.5,550,fresh,NULL
187649,2010,N/A,"Short, Drama",7.2,N/A,13,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
194524,2007,TV-MA,"Drama, Thriller",6.7,56,969,0,0,5,1,78,6.8,37,29,8,77,3.7,490,fresh,NULL
171886,1992,R,"Comedy, Drama",5.4,N/A,"1,590",0,0,0,0,69,6.5,16,11,5,39,3,568,fresh,NULL
174419,2006,N/A,Short,6.7,N/A,20,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,0,1,N/A,NULL
172747,1966,UNRATED,Drama,6.1,N/A,"2,977",1,0,4,6,N/A,N/A,N/A,N/A,N/A,57,3.4,8441,N/A,NULL
201834,2013,N/A,"Short, Drama",7.4,N/A,21,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
196752,1996,G,"Adventure, Comedy, Family",5.6,49,"65,232",0,0,8,5,38,5.3,34,13,21,40,2.9,624534,rotten,NULL
172498,1984,PG-13,"Comedy, Horror, Sci-Fi",6.4,N/A,"11,697",0,0,1,0,82,6.4,28,23,5,57,3.3,9037,fresh,NULL
199029,2013,R,Drama,6.6,71,712,0,0,4,8,93,7.8,28,26,2,69,3.5,669,fresh,NULL
174933,2009,NOT RATED,"Comedy, Horror, Sci-Fi",6.1,N/A,"17,348",0,0,0,0,48,4.7,23,11,12,46,3.1,4336,rotten,NULL
173108,1990,PG-13,"Comedy, Drama, Romance",6.6,N/A,"20,517",0,0,1,3,73,6.3,22,16,6,70,3.1,51191,fresh,NULL
189944,2007,R,"Horror, Thriller",4.9,N/A,"3,103",0,0,0,0,N/A,N/A,N/A,N/A,N/A,9,1.8,339,N/A,NULL
172308,1992,R,"Drama, Mystery",6.7,N/A,"1,690",0,0,1,1,58,6,12,7,5,62,3.4,1729,rotten,NULL
173680,1951,APPROVED,"Drama, War, Action",6.4,N/A,"3,203",0,0,0,0,86,6.8,7,6,1,65,3.4,4020,fresh,NULL
204789,2013,N/A,"Documentary, Biography, Sport",8.2,79,"3,498",0,0,6,12,96,7.9,46,44,2,95,4.5,1960,certified,NULL
185521,1996,PG-13,"Comedy, Sport",7,31,140849,0,0,3,1,60,5.6,52,31,21,85,3.7,989111,fresh,NULL
174147,1982,R,"Crime, Drama, War",5,N/A,654,0,0,1,0,0,1.9,5,0,5,13,2.4,63,rotten,NULL
202849,1978,PG,"Comedy, Family, Sport",3.4,N/A,"2,155",0,0,0,0,0,2.9,15,0,15,28,2.7,6422,rotten,NULL
190001,2009,R,Horror,4.7,N/A,"1,636",0,0,0,0,N/A,N/A,N/A,N/A,N/A,21,2.3,433,N/A,NULL
173217,1997,R,Comedy,5.9,N/A,160,0,0,3,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
191709,1997,R,"Drama, Romance",6.4,49,"9,102",0,0,0,0,31,5.4,26,8,18,52,3.2,9816,rotten,NULL
174242,2002,R,"Action, Crime, Drama",6.1,58,"19,514",0,0,1,0,48,5.4,105,50,55,47,3.2,9104,rotten,NULL
172163,1996,N/A,"Drama, History, War",7.1,N/A,"1,165",0,0,7,2,N/A,N/A,N/A,N/A,N/A,83,3.8,634,N/A,NULL
174272,1951,APPROVED,Sci-Fi,7.8,N/A,"60,714",0,0,1,3,94,8.1,53,50,3,87,3.9,33453,certified,NULL
188055,2008,UNRATED,"Comedy, Drama, Music",5.6,26,"2,102",0,0,0,0,25,3.9,61,15,46,42,3,1916,rotten,NULL
174997,1951,APPROVED,"Drama, War",6.7,N/A,"2,083",0,0,0,0,N/A,N/A,N/A,N/A,N/A,52,3.4,2604,N/A,NULL
173647,2002,R,"Drama, Sport",6.1,65,"1,951",0,0,2,2,73,5.9,30,22,8,44,3.1,919,fresh,NULL
204631,2014,N/A,"Comedy, Family",5.3,52,"1,907",0,0,1,2,57,5.8,30,17,13,31,2.7,497,rotten,NULL
202271,2008,N/A,"Documentary, Sport",6.7,N/A,"4,220",0,0,0,0,N/A,N/A,N/A,N/A,N/A,54,3.3,720,N/A,NULL
189935,1993,R,"Crime, Drama, Romance",6.8,N/A,"2,308",0,0,4,1,73,6.1,15,11,4,69,3.4,1515,fresh,NULL
172875,1937,G,"Family, Drama",7.3,N/A,"2,794",0,0,0,0,100,7.4,14,14,0,74,3.3,18127,fresh,NULL
197855,1974,R,"Drama, Mystery, Thriller",8.3,86,192624,1,1,22,21,98,9.3,61,60,1,93,4.2,75145,certified,NULL
186982,1998,PG-13,"Comedy, Romance",6.5,52,"35,505",0,0,2,0,40,5.1,58,23,35,64,3.1,82405,rotten,NULL
171781,2002,PG-13,Drama,7.7,73,"5,439",0,0,5,8,74,6.8,46,34,12,87,3.9,4316,certified,NULL
191112,1975,PG,Adventure,7.9,N/A,"33,784",4,0,4,0,96,8.4,25,24,1,90,4,15630,fresh,NULL
173482,1993,PG,"Drama, Romance",7.2,83,"33,436",1,1,18,19,80,7.3,45,36,9,76,3.5,23333,certified,NULL
172963,1958,APPROVED,"Horror, Sci-Fi",3.2,N/A,"1,334",0,0,0,0,N/A,N/A,N/A,N/A,N/A,16,2.6,467,N/A,NULL
172448,1933,PASSED,"Comedy, Drama, Romance",7,N/A,477,2,0,2,2,N/A,N/A,N/A,N/A,N/A,63,3.8,187,N/A,NULL
198403,1974,PG,Horror,5.7,N/A,"4,662",0,0,1,1,N/A,N/A,N/A,N/A,N/A,6,1.9,935,N/A,NULL
181728,2008,N/A,"Crime, Drama, Thriller",4.6,N/A,"1,611",0,0,2,0,N/A,N/A,N/A,N/A,N/A,33,2.9,5236,N/A,NULL
171660,1939,APPROVED,"Sci-Fi, Horror, Drama",7.2,N/A,"5,777",0,0,0,0,89,7.2,19,17,2,70,3.5,3755,fresh,NULL
180963,2003,N/A,Drama,7,64,"2,040",0,0,1,5,70,6.6,20,14,6,73,3.6,3356,fresh,NULL
171984,1936,PG,"Family, Musical",6.7,N/A,522,0,0,0,0,N/A,N/A,N/A,N/A,N/A,68,3.4,5324,N/A,NULL
174945,2005,R,Documentary,7.1,60,"3,607",0,0,0,0,78,6.6,77,60,17,70,3.6,4295,certified,NULL
172014,1998,R,"Drama, Romance, Western",6.1,N/A,"3,590",0,0,4,4,56,5.4,34,19,15,51,3.1,1633,rotten,NULL
173142,2004,PG-13,"Action, Comedy, Romance",5.2,42,"11,540",0,0,2,1,38,4.7,60,23,37,55,2.9,21966,rotten,NULL
199910,1985,UNRATED,"Comedy, Horror, Sci-Fi",7.3,N/A,"35,653",0,0,2,4,94,7.8,48,45,3,82,3.6,36097,certified,NULL
174711,1973,N/A,Horror,5.9,N/A,"1,617",0,0,0,0,14,3.9,7,1,6,52,3.3,1190,rotten,NULL
172066,1964,N/A,Horror,5.2,N/A,411,0,0,0,0,N/A,N/A,N/A,N/A,N/A,19,2.8,138,N/A,NULL
173900,1992,TV-14,"Action, Comedy, Drama",6.9,N/A,"1,988",0,0,7,0,N/A,N/A,N/A,N/A,N/A,68,3.6,4729,N/A,NULL
187640,2008,N/A,Drama,6.2,N/A,286,0,0,4,4,N/A,N/A,N/A,N/A,N/A,54,3.5,126,N/A,NULL
180722,2004,N/A,Drama,7,N/A,630,0,0,6,1,100,7.8,5,5,0,N/A,3.8,422,fresh,NULL
171976,1993,PG-13,"Action, Adventure, Crime",7.8,88,199000,1,1,24,12,96,7.9,72,69,3,89,3.6,265706,certified,NULL
174086,1987,R,"Drama, Horror, Thriller",7,N/A,"23,672",0,0,8,1,88,7.5,48,42,6,75,3.5,24111,certified,NULL
172836,1985,R,"Romance, Western",7.3,N/A,"36,299",0,0,1,2,92,7.3,25,23,2,83,3.6,39168,fresh,NULL
172006,1970,G,"Biography, Western",6.9,N/A,"5,989",0,0,1,1,80,5.4,5,4,1,75,3.6,7455,fresh,NULL
174118,1977,N/A,"Action, Adventure, Biography",6.9,N/A,223,0,0,0,0,N/A,N/A,N/A,N/A,N/A,75,4,59,N/A,NULL
192180,2009,N/A,Documentary,6.3,66,306,0,0,0,0,79,7.1,19,15,4,40,3.1,397,fresh,NULL
172037,1955,APPROVED,"Comedy, Romance",7.3,N/A,"23,022",0,0,3,1,86,7.2,29,25,4,76,3.6,23182,fresh,NULL
173155,1997,R,"Comedy, Musical, Romance",6.9,N/A,"28,139",0,0,10,13,79,7.2,43,34,9,68,3.4,24556,certified,NULL
172058,1981,R,"Horror, Mystery, Thriller",6.2,N/A,"11,225",0,0,0,0,40,4.7,10,4,6,51,3.2,9125,rotten,NULL
174170,1945,N/A,Musical,6.8,N/A,185,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
193408,1967,PG,"Crime, Drama",8.2,N/A,108023,1,1,6,5,100,8.8,47,47,0,95,4.1,62369,certified,NULL
187632,1981,NOT RATED,Documentary,7.3,N/A,"1,992",0,0,0,0,100,7.8,8,8,0,79,3.8,1963,fresh,NULL
202886,1971,GP,"Comedy, Romance",8,N/A,"52,274",0,0,3,2,86,7.6,42,36,6,93,4.1,55590,certified,NULL
186403,2006,PG-13,Drama,7.6,N/A,"1,058",0,0,5,5,N/A,N/A,N/A,N/A,N/A,46,3.7,63,N/A,NULL
180743,2006,R,"Fantasy, Horror, Mystery",6.1,N/A,"4,040",0,0,6,3,43,4.1,7,3,4,59,3.4,3008,rotten,NULL
197226,1997,R,"Action, Crime, Drama",6.7,52,"36,995",0,0,1,0,45,5.5,42,19,23,52,3.2,32089,rotten,NULL
172481,1965,UNRATED,"Action, Adventure, War",7.1,N/A,"9,367",1,0,1,2,91,6.8,11,10,1,82,3.6,5772,fresh,NULL
182588,2004,R,"Drama, Romance",6,51,"4,825",0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
171693,1993,PG-13,"Comedy, Drama, Romance",6.8,N/A,"9,551",0,0,3,3,54,5.6,26,14,12,76,3.4,20328,rotten,NULL
185486,1985,PG,"Adventure, Comedy, Sci-Fi",8.5,86,627102,1,1,24,18,96,8.7,72,69,3,94,3.8,1087765,certified,NULL
172290,2003,N/A,"Documentary, Short",6,N/A,118,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172322,1954,APPROVED,Comedy,7.6,N/A,"11,415",1,0,1,3,100,8.8,26,26,0,86,4,6752,fresh,NULL
173428,2002,N/A,"Drama, Family",6.9,71,485,0,0,5,8,94,7.3,31,29,2,73,3.4,565,fresh,NULL
198003,2012,N/A,"Comedy, Drama",6.8,N/A,120,0,0,0,0,N/A,N/A,N/A,N/A,N/A,45,3.5,15,N/A,NULL
180377,2007,N/A,Drama,6.8,N/A,715,0,0,1,8,67,6.4,12,8,4,58,3.5,441,fresh,NULL
186498,2007,N/A,"Documentary, Music",7.6,N/A,23,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
173935,1994,R,"Comedy, Drama, Romance",5.8,N/A,"8,066",0,0,3,1,73,6.4,30,22,8,40,2.8,7030,fresh,NULL
171833,1989,R,"Documentary, Music",7.3,N/A,"1,893",0,0,0,0,80,6.4,5,4,1,79,3.8,2860,fresh,NULL
190239,2010,N/A,Drama,6.1,N/A,609,0,0,2,0,50,5.2,8,4,4,43,3.1,337,rotten,NULL
190249,2009,N/A,Documentary,7.6,N/A,"1,801",0,0,0,0,60,6.1,10,6,4,63,3.5,424,fresh,NULL
173015,1994,R,"Crime, Drama, Thriller",6.5,N/A,"16,594",0,0,1,2,36,5.1,28,10,18,65,3.3,12811,rotten,NULL
172773,1987,R,"Crime, Thriller",7.3,N/A,"15,891",0,0,4,6,96,8.2,25,24,1,79,3.8,6220,fresh,NULL
197331,1987,PG,"Comedy, Crime",4.7,N/A,"28,678",0,0,1,0,0,2.3,20,0,20,38,2.7,56042,rotten,NULL
172552,1969,G,"Action, Drama, History",7,N/A,"14,895",0,0,1,1,63,5.5,8,5,3,80,3.8,8793,fresh,NULL
186967,2008,N/A,Thriller,7.1,N/A,72,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
172612,2000,N/A,"Action, Crime",5.4,N/A,7,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NULL
200222,1985,PG,"Adventure, Comedy",6.3,N/A,"31,704",0,0,0,0,35,4.4,23,8,15,57,3.1,33473,rotten,NULL
181403,1989,R,"Biography, Drama",6.5,N/A,284,0,0,1,1,N/A,N/A,N/A,N/A,N/A,44,3.1,91,N/A,NULL
174744,1958,N/A,"Action, Adventure",7.1,N/A,"8,733",0,0,1,2,71,6,14,10,4,74,3.5,5511,fresh,NULL
171934,2006,R,"Comedy, Drama",7.6,71,184476,0,0,28,12,86,7.3,179,154,25,87,3.7,257590,certified,"$24,600,000"
173636,2004,PG,Comedy,6.9,64,149564,0,0,18,10,71,6.3,169,120,49,74,3.3,788401,fresh,"$44,500,000"
191104,2005,R,"Drama, Thriller",7,76,102223,1,1,25,13,72,6.9,192,139,53,68,3.3,226222,certified,"$50,800,000"
181695,2004,R,"Adventure, Biography, Drama",7.8,75,"78,331",1,1,41,36,84,7.5,154,129,25,92,4,68206,certified,"$16,700,000"
172199,2003,PG-13,"Comedy, Romance",6.3,45,139442,0,0,7,1,42,5,148,62,86,77,3.4,801310,rotten,"$105,800,000"
171652,2002,PG-13,"Action, Adventure, Fantasy",6.2,39,100869,0,0,2,1,40,5.2,154,62,92,49,3,131668,rotten,"$42,900,000"
201722,2010,PG-13,"Comedy, Drama, Romance",7.2,63,"95,793",0,0,2,0,58,6,129,75,54,66,3.6,33405,rotten,"$6,400,000"
196506,2003,PG-13,"Comedy, Drama",7.1,70,"17,519",1,0,18,17,84,7.1,147,124,23,73,3.3,29280,certified,"$2,400,000"
174904,2004,R,"Action, Adventure, Biography",5.5,39,130277,0,0,10,2,16,3.9,195,32,163,35,2.6,237220,rotten,"$34,300,000"
172346,2001,R,"Comedy, Crime, Drama",5.8,45,"9,290",0,0,0,0,38,4.7,107,41,66,38,2.8,7403,rotten,"$1,500,000"
173518,2000,PG-13,"Comedy, Sport",5.9,52,"64,639",0,0,7,2,63,5.9,117,74,43,66,3.1,766870,fresh,"$67,900,000"
174444,1985,PG-13,"Comedy, Drama",5.8,N/A,"15,246",0,0,3,1,87,6.7,23,20,3,62,2.8,30523,fresh,"$27,400,000"
201873,2011,R,"Biography, Drama",7,65,"67,244",2,0,54,22,83,7.1,162,135,27,71,3.6,34063,certified,"$14,600,000"
196883,2011,R,"Comedy, Crime",7.3,56,"55,950",0,0,4,2,67,6.2,106,71,35,68,3.6,36415,fresh,"$100,000"
199274,2011,R,"Crime, Drama",7.8,78,393941,1,0,133,87,93,8.3,237,220,17,78,3.9,113070,certified,"$35,100,000"
199306,2011,R,"Biography, Drama, Thriller",6.5,76,"73,515",0,0,21,20,77,6.9,170,131,39,50,3.2,26806,certified,"$5,700,000"
181150,2000,R,"Action, Drama, History",7.1,63,192610,3,0,18,8,62,6.1,133,82,51,81,3.6,421894,fresh,"$2,300,000"
172583,2000,PG-13,"Comedy, Drama, Music",5.6,27,"84,789",0,0,4,4,22,3.9,96,21,75,71,3.2,698445,rotten,"$59,800,000"
173292,2003,R,"Mystery, Thriller",7.3,64,163324,0,0,6,0,62,6.4,170,105,65,75,3.4,189845,fresh,"$51,500,000"
195175,2012,R,"Comedy, Horror",3.8,24,"29,569",0,0,3,3,13,3.2,48,6,42,23,2.2,22275,rotten,"$400,000"
198165,2012,PG-13,"Drama, Fantasy",7.3,86,"65,613",4,0,111,97,86,8.2,184,158,26,76,3.8,38479,certified,"$12,800,000"
204199,2003,R,"Comedy, Drama",7.2,85,102821,2,0,43,37,85,7.7,200,170,30,74,3.2,90140,certified,"$65,000,000"
173752,2006,PG-13,"Comedy, Drama, Fantasy",7.6,67,177157,0,0,14,4,72,6.8,172,124,48,85,3.6,400726,certified,"$40,100,000"
195412,2010,PG-13,Drama,6.3,59,"78,468",0,0,4,1,55,5.9,221,121,100,44,3.1,110425,rotten,"$52,500,000"
185503,2006,PG-13,"Comedy, Drama, Romance",5.8,45,"95,000",0,0,5,2,33,5,189,63,126,46,3.1,449670,rotten,"$118,700,000"
202123,2004,PG-13,"Drama, Mystery, Romance",7,40,"42,390",0,0,1,0,25,4.4,134,34,100,79,3.5,55233,rotten,"$12,800,000"
185536,2005,PG,"Comedy, Family, Romance",5.5,45,"28,557",0,0,6,1,41,5.1,138,57,81,43,3,69852,rotten,"$52,600,000"
174337,2003,R,"Drama, Horror, Mystery",4.9,37,"17,573",0,0,1,0,12,3.8,110,13,97,22,2.6,30551,rotten,"$21,300,000"
204308,2013,R,"Action, Adventure, Comedy",7.1,44,283212,0,0,13,4,47,5.4,147,69,78,72,3.8,159019,rotten,"$150,400,000"
199284,2003,R,"Mystery, Thriller",5.3,46,"17,923",0,0,2,1,34,4.8,147,50,97,34,2.7,12681,rotten,"$4,700,000"
191042,2006,R,Comedy,6.3,46,"51,851",0,0,1,1,41,5,106,43,63,75,3.3,198483,rotten,"$19,000,000"
173879,2002,R,"Comedy, Drama, Romance",6.3,46,"7,249",0,0,2,0,36,4.9,74,27,47,56,3.1,11829,rotten,"$100,000"
191094,2009,R,"Horror, Mystery, Thriller",7,42,123262,0,0,6,1,55,5.5,147,81,66,63,3.1,871579,rotten,"$41,500,000"
174777,1991,PG,"Action, Adventure, Sci-Fi",7.2,65,"51,079",2,0,5,1,83,6.8,48,40,8,83,3.5,62244,certified,NULL
173253,2003,R,"Drama, Mystery, Romance",7.1,84,"23,150",1,0,7,15,87,7.7,151,132,19,72,3.5,10355,certified,NULL
180773,2008,N/A,Drama,6.7,N/A,149,0,0,1,1,87,7.1,15,13,2,69,4,132,fresh,NULL
190250,2009,N/A,Comedy,4.5,N/A,209,0,0,0,0,N/A,N/A,N/A,N/A,N/A,28,2.7,77,N/A,NULL
173016,1963,APPROVED,"Adventure, Drama, History",6.3,N/A,"1,074",0,0,0,0,N/A,N/A,N/A,N/A,N/A,33,3.1,97,N/A,NULL
174445,1955,UNRATED,"Drama, Horror, Thriller",8.2,N/A,"37,017",0,0,4,4,97,8.6,37,36,1,93,4.2,9832,fresh,NULL
197332,1988,PG,"Comedy, Crime",4.2,N/A,"23,168",0,0,1,0,0,2.3,6,0,6,33,2.5,49575,rotten,NULL
172523,1993,R,"Horror, Sci-Fi",5.4,N/A,"2,290",0,0,0,0,N/A,N/A,N/A,N/A,N/A,30,2.7,882,N/A,NULL
